Hours since 00:00 Jan 1,My Design - Living Space: Indoor Temperature (F),My Design - Living Space: Indoor Relative Humidity (%),My Design - Garage: Indoor Temperature (F),My Design - Garage: Indoor Relative Humidity (%),My Design - Unfinished Basement: Indoor Temperature (F),My Design - Unfinished Basement: Indoor Relative Humidity (%),My Design - Unfinished Attic: Indoor Temperature (F),My Design - Unfinished Attic: Indoor Relative Humidity (%),My Design - Domestic Water System: Water Heater Inlet Temperature (F)
2473.5,71,27.8528,50.765,42.8153,65.6791,20.9873,45.2491,92.0877,52.582
2474.5,71,28.2687,50.4795,44.058,65.8186,21.1196,45.1124,93.2662,52.582
2475.5,71,28.6831,50.0303,45.7595,66.3774,20.9628,44.265,94.455,52.582
2476.5,71,28.9749,49.3393,47.8372,66.8923,20.8502,43.2319,92.1524,52.5902
2477.5,71,29.2401,48.6699,49.9734,67.265,20.8693,42.2255,91.3156,52.6016
2478.5,71,29.5466,47.7358,52.4758,67.3582,21.0621,39.9698,94.1214,52.7071
2479.5,71,29.9997,46.4314,55.5107,66.9904,21.5459,37.3923,95.4281,52.7301
2480.5,71,29.851,45.246,58.2871,67.9113,21.1427,35.6089,93.2785,52.7301
2481.5,71,29.5693,44.5781,59.9491,68.2,21.2245,34.4056,93.6924,52.7301
2482.5,71,29.2378,43.9671,61.4574,68.6601,21.1762,33.7376,93.7649,52.7301
2483.5,71,28.9348,43.8992,61.6944,68.5924,21.5306,33.8857,90.5883,52.7301
2484.5,71,28.6427,44.4961,60.2122,68.4284,21.8486,35.9136,82.1148,52.7301
2485.5,71,28.253,45.9651,56.7991,68.6501,21.8641,39.7453,69.5002,52.7301
2486.5,71,27.9274,47.4312,53.5903,68.1367,22.409,41.7853,62.8549,52.7301
2487.5,71,27.5063,47.7034,52.6384,68.1116,22.5326,41.6459,58.2847,52.7301
2488.5,71,27.1461,48.3167,50.9934,67.688,22.955,42.5478,52.9982,52.7301
2489.5,71,26.884,47.7899,51.6189,67.5414,23.158,41.9274,52.3396,52.7301
2490.5,71,26.7058,46.879,53.0158,67.2361,23.4596,40.1398,55.252,52.7301
2491.5,71,26.6732,45.4828,55.6617,66.9622,23.7422,37.8288,62.1292,52.7301
2492.5,71,26.5995,44.2444,58.1249,66.9645,23.8196,36.1314,66.6294,52.7301
2493.5,71,26.4605,43.4762,59.5408,66.9324,23.9005,35.0826,68.2875,52.7301
2494.5,71,26.2777,42.7242,60.8777,67.0977,23.7918,33.4436,71.818,52.7301
2495.5,71,26.1865,41.86,62.7224,67.2082,23.7622,31.7745,78.0079,52.7301
2496.5,71,26.1067,41.1115,64.3701,67.3841,23.6634,30.7651,83.2305,52.7301
2497.5,71,26.0145,40.3342,66.1428,67.6886,23.4668,29.4059,89.9748,52.7301
2498.5,71,25.8697,39.2014,68.8609,68.2052,23.1319,27.8189,96.3901,52.7301
2499.5,71,25.6099,37.9648,71.8111,68.8404,22.716,26.6412,98.7444,52.7301
2500.5,71,25.1464,36.7374,74.5343,69.793,22.0801,25.4495,99.016,52.7301
2501.5,71,24.7246,36.2261,75.2273,69.6052,22.3044,24.2737,99.8992,52.7301
2502.5,71,24.3893,35.8493,75.6521,69.0821,22.7492,23.5896,95.9644,52.7301
2503.5,71,24.1774,35.8149,75.0537,68.4414,23.2656,24.0347,87.6503,52.8711
2504.5,71,24.2179,36.1822,73.2777,67.9175,23.6736,25.4052,77.6852,52.8797
2505.5,71,23.8582,37.1547,69.7138,68.5794,23.1433,28.2191,63.0057,52.8797
2506.5,71,23.4144,38.9004,64.1994,68.7058,23.0249,32.4666,48.7306,52.8797
2507.5,71,22.8349,40.5943,59.0435,68.8693,22.8711,35.9523,39.3688,52.8797
2508.5,71,21.9749,42.1749,53.9688,69.299,22.4751,38.5896,30.9461,52.8797
2509.5,71,21.1459,43.6159,49.5644,69.0514,22.5763,40.6153,26.2694,52.8797
2510.5,71,20.3934,44.5978,46.4109,69.1063,22.4285,40.5596,26.8448,52.8797
2511.5,71,19.663,44.283,45.6763,69.3406,22.1373,39.3553,29.1724,52.8797
2512.5,71,19.1444,44.1102,44.9664,68.7921,22.4478,39.6366,29.6794,52.8797
2513.5,71,18.8136,44.1072,43.8908,68.7853,22.325,38.6843,29.0424,52.8797
2514.5,71,18.2845,41.7567,46.6872,69.3476,21.7606,35.6484,30.9331,52.8797
2515.5,71,17.852,40.1892,48.3802,69.059,21.8402,33.194,35.2799,52.8797
2516.5,71,17.6527,38.6738,50.6028,68.8136,21.9039,31.0488,44.2207,52.8797
2517.5,71,17.5011,37.6836,52.0689,68.2834,22.2205,29.9543,50.4718,52.8797
2518.5,71,17.4283,37.0959,52.876,68.575,21.8806,28.4419,57.0234,52.8797
2519.5,71,17.5304,36.3372,54.3383,68.1617,22.1134,26.9931,64.2677,52.8797
2520.5,71,17.7012,35.5112,55.9094,68.1834,21.9953,26.2303,67.9264,52.8797
2521.5,71,17.6138,34.9806,56.6638,68.797,21.392,25.8759,68.0187,52.8797
2522.5,71,17.4764,34.507,57.1897,69.1018,21.0408,25.7684,64.4588,52.8797
2523.5,71,17.2902,34.2046,57.2009,69.317,20.7449,25.2487,61.9886,52.8797
2524.5,71,17.182,33.7847,57.6829,69.145,20.7332,24.2091,63.9376,52.8797
2525.5,71,17.1112,33.2995,58.4662,69.0981,20.6807,23.4214,64.0483,52.8797
2526.5,71,16.9599,32.6896,59.4152,69.2338,20.4398,22.4907,64.3769,52.8929
2527.5,71,16.8382,32.6611,59.0519,68.5699,20.782,25.1764,55.358,52.9969
2528.5,71,16.7821,34.39,54.8659,67.9508,21.1525,33.196,38.5784,53.0183
2529.5,71,16.6725,37.3545,48.4845,67.9768,21.0469,39.3959,29.6451,53.0255
2530.5,71,16.4305,40.0537,43.1001,68.4708,20.5806,41.0826,26.6442,53.0305
2531.5,71,16.1034,41.6088,39.9451,68.9302,20.1365,41.7675,26.2087,53.0306
2532.5,71,15.9774,41.3513,40.025,68.5689,20.278,39.9062,31.0898,53.0306
2533.5,71,16.0103,40.2786,41.7309,68.5531,20.1983,38.244,39.4448,53.0306
2534.5,71,16.058,40.2048,41.8521,68.2215,20.3427,37.7473,43.1003,53.0306
2535.5,71,16.1949,38.9385,44.246,68.5483,20.073,34.3092,55.4969,53.0306
2536.5,71,16.537,37.5087,47.2854,68.8922,19.7858,31.8359,68.8951,53.0306
2537.5,71,16.9439,36.9816,48.7557,68.8662,19.7774,31.6301,72.4435,53.0306
2538.5,71,17.2221,36.6727,49.4956,68.4987,19.9945,31.4243,69.2614,53.0306
2539.5,71,17.473,35.9652,50.8916,68.7489,19.7577,30.2823,68.4264,53.0306
2540.5,71,17.5017,35.3265,52.1059,68.2633,20.0384,29.3469,67.695,53.0306
2541.5,71,17.6595,34.7518,53.1872,68.1892,20.0631,28.7857,65.7597,53.0306
2542.5,71,17.6002,34.3134,53.8655,68.3965,19.8724,27.8453,64.2684,53.0306
2543.5,71,17.5575,33.6431,55.1222,68.6376,19.6726,26.5024,65.976,53.0306
2544.5,71,17.5549,32.7094,56.8925,68.6919,19.5504,24.4678,70.7773,53.0306
2545.5,71,17.481,31.5522,59.4182,68.9824,19.2517,22.1195,78.1935,53.0306
2546.5,71,17.4045,30.2894,62.6829,69.175,19.0487,19.9323,85.1663,53.0466
2547.5,71,17.552,29.3822,65.083,68.8348,19.2055,18.9426,87.8628,53.182
2548.5,71,17.5229,29.0085,65.9179,69.41,18.7704,18.9888,86.7554,53.1829
2549.5,71,17.4453,28.6479,66.8062,69.2733,18.8433,18.7669,85.9572,53.1829
2550.5,71,17.2834,28.1563,67.8625,69.9689,18.3352,18.5411,83.1921,53.1829
2551.5,71,17.1043,28.3272,66.7292,69.5613,18.511,20.8839,71.532,53.1829
2552.5,71,17.0025,29.8839,61.8154,69.1083,18.7614,26.9541,54.4377,53.1829
2553.5,71,16.8876,32.8851,53.9738,68.8121,18.9035,34.2623,41.398,53.1829
2554.5,71,16.7616,37.1564,45.3975,68.73,18.9122,42.5237,30.855,53.1829
2555.5,71,16.6984,42.7547,36.4601,68.1899,19.2241,52.9551,21.1692,53.1829
2556.5,71,16.6603,49.2402,28.4624,67.6653,19.5438,64.2561,13.4369,53.1829
2557.5,71,16.6345,54.8951,23.0036,67.2902,19.7582,72.2336,10.0204,53.1829
2558.5,71,16.6244,59.3317,19.552,66.8881,19.9854,78.0618,8.38207,53.1829
2559.5,71,16.6424,62.4967,17.4343,66.1582,20.4519,80.4211,8.18428,53.1829
2560.5,71.2056,16.5909,63.312,16.9369,65.7074,20.7512,78.6199,9.05247,53.1829
2561.5,71.8135,16.3066,62.211,17.5499,65.5366,20.7773,75.0875,10.5135,53.1829
2562.5,72.9172,15.858,60.4953,18.6777,65.514,20.7762,70.7726,12.6826,53.1829
2563.5,73.6206,15.6941,56.6087,21.5974,65.4573,20.835,61.2328,19.2773,53.1829
2564.5,71.5551,16.9496,51.2473,26.467,65.3456,20.8975,50.9058,30.9849,53.1829
2565.5,71,17.4296,47.1614,31.057,65.5852,20.7036,44.8279,41.4985,53.1829
2566.5,71,17.5893,44.6884,34.4023,66.3095,20.1655,42.0414,47.5769,53.1829
2567.5,71,17.7283,43.5989,36.1422,66.6594,19.9007,41.3007,49.5941,53.1829
2568.5,71,17.8632,43.1685,37.0383,67.0307,19.6414,41.2186,50.1464,53.1829
2569.5,71,17.9936,42.8149,37.8624,67.4166,19.3887,40.7838,51.2345,53.1829
2570.5,71,18.1003,42.4593,38.6824,67.7222,19.182,40.5938,51.6968,53.1829
2571.5,71,18.2028,42.305,39.1496,67.6359,19.2395,40.4037,51.8456,53.1829
2572.5,71,18.2994,41.9409,39.8888,67.6751,19.221,39.56,52.906,53.1829
2573.5,71,18.4199,41.4807,40.8309,67.7324,19.2081,38.6878,54.726,53.1829
2574.5,71,18.539,41.1413,41.5608,67.7865,19.1927,38.7283,54.3162,53.283
2575.5,71,18.6692,42.1984,40.1521,67.1693,19.6563,44.7192,43.5113,53.3365
2576.5,71.12,18.6719,46.1626,34.7079,66.1625,20.4012,54.9909,28.3523,53.3365
2577.5,71.1357,18.7601,51.1375,28.8544,65.5446,20.8557,63.181,19.8955,53.3365
2578.5,71.3754,18.5323,55.8513,24.3264,65.5059,20.8891,69.42,15.7453,53.3365
2579.5,71.7831,18.1308,60.1117,20.8045,65.5137,20.7859,75.5465,12.5905,53.3365
2580.5,72.5014,17.6889,64.0085,18.1416,65.5333,20.7664,81.9367,10.1794,53.3365
2581.5,73.3763,17.2177,67.6746,16.0053,65.6035,20.7489,85.9821,8.79555,53.3365
2582.5,74.0793,16.7934,69.2287,15.1384,65.6248,20.7029,86.3812,8.39248,53.3365
2583.5,74.8275,16.3814,70.1196,14.6718,65.6591,20.6496,86.5186,8.2773,53.3365
2584.5,75.4672,16.0521,69.8122,14.814,65.7366,20.5676,84.0054,8.90537,53.3365
2585.5,75.9492,15.8226,66.8154,16.3678,65.7574,20.459,78.7309,10.7111,53.3365
2586.5,76.3139,15.7781,64.4633,17.8187,65.7689,20.4585,71.8511,14.2487,53.3365
2587.5,75.558,16.3742,62.2105,19.5205,65.8145,20.4677,66.0085,19.5773,53.3365
2588.5,75.7066,16.4091,59.3747,21.7678,65.7348,20.4957,61.2201,24.5407,53.3365
2589.5,75.927,16.4501,56.7203,24.0727,65.6334,20.5677,56.8932,29.6768,53.3365
2590.5,74.8822,17.2114,54.4116,26.3473,65.5721,20.6218,53.2751,35.074,53.3365
2591.5,73.2621,18.3815,52.615,28.4608,65.5049,20.6829,50.2834,41.6694,53.3365
2592.5,71.6658,19.6434,51.1825,30.4563,65.4057,20.7863,48.2975,47.13,53.3365
2593.5,71,20.3009,50.2671,31.9555,65.5576,20.7013,47.038,50.2269,53.3365
2594.5,71,20.4778,49.4814,33.2996,66.1139,20.324,45.6902,53.1752,53.3365
2595.5,71,20.6508,48.7038,34.6708,66.5379,20.0669,44.7515,54.9202,53.4122
2596.5,71,20.7913,48.1198,35.768,66.7954,19.9375,44.0157,55.2783,53.4356
2597.5,71,20.9281,47.66,36.7057,66.9492,19.9067,43.7087,54.394,53.4452
2598.5,71,21.0079,47.6055,37.0122,67.0983,19.8557,44.6251,50.7422,53.4775
2599.5,71.443,20.9469,48.354,36.2064,66.2999,20.466,48.3504,43.7265,53.4864
2600.5,71.614,21.1959,50.5063,33.765,65.2052,21.3335,56.4579,33.5315,53.4913
2601.5,72.7735,20.4948,55.2648,28.6022,65.2732,21.3418,67.5496,22.9353,53.4913
2602.5,73.208,20.1717,61.4664,22.9111,65.404,21.244,79.3524,14.426,53.4913
2603.5,73.9323,19.5888,67.4442,18.4965,65.4654,21.1051,89.1076,9.79824,53.4913
2604.5,74.5818,19.2073,70.9102,16.4069,65.5611,21.043,90.1441,9.09609,53.4913
2605.5,75.1804,18.8143,71.3997,16.1528,65.6276,21.0309,88.1364,9.27041,53.4913
2606.5,75.6702,18.3076,75.1508,14.2218,65.7127,20.9482,93.1971,7.62312,53.4913
2607.5,75.9961,17.6494,77.983,12.893,65.8152,20.8251,95.3482,6.98874,53.4913
2608.5,76.4594,17.0141,78.0256,12.8447,65.8862,20.7363,92.9691,7.47953,53.4913
2609.5,76.9397,16.3616,76.5207,13.4288,65.9712,20.5622,88.8523,8.5627,53.4913
2610.5,77.6738,15.9849,74.092,14.5823,65.9932,20.549,84.192,10.4403,53.4913
2611.5,77.2267,16.4648,70.7973,16.3969,65.9782,20.6208,77.2335,14.221,53.4913
2612.5,76.9077,16.7569,66.508,19.0277,65.9869,20.6083,68.8639,19.5269,53.4913
2613.5,76.5984,16.9968,63.5902,21.0806,65.9575,20.6165,63.0695,24.292,53.4913
2614.5,76.6038,17.3783,60.7165,23.4282,65.8969,20.6581,58.2354,30.5065,53.4913
2615.5,75.5378,18.2531,58.6271,25.3743,65.7902,20.761,54.7557,36.0986,53.4913
2616.5,74.7231,18.9197,57.0662,26.9862,65.719,20.8281,51.9607,41.2779,53.4913
2617.5,73.8814,19.6487,55.8312,28.4186,65.6187,20.9455,50.2133,45.3864,53.4913
2618.5,72.9603,20.4596,55.0761,29.4143,65.5071,21.0748,48.9976,48.635,53.4922
2619.5,71.8124,21.4339,54.0422,30.7376,65.3402,21.2219,46.9144,53.3163,53.5042
2620.5,71.0507,22.1524,52.9847,32.1427,65.2786,21.3097,45.765,55.1644,53.5044
2621.5,71,22.283,52.6253,32.679,65.5592,21.1324,45.9486,52.2842,53.5912
2622.5,71,22.3186,52.5601,32.7622,65.6844,21.0471,45.6001,50.8296,53.646
2623.5,72.2619,21.583,52.7976,32.5359,65.48,21.2318,47.3587,47.112,53.6471
2624.5,72.4946,21.6697,54.5045,30.7057,65.0883,21.5827,53.328,38.2446,53.6474
2625.5,72.5583,21.7206,58.1979,27.0168,65.1097,21.6162,62.459,27.9482,53.6474
2626.5,73.0265,21.4287,63.7936,22.2483,65.2058,21.5802,73.7743,18.942,53.6474
2627.5,73.9625,20.7414,70.4429,17.6648,65.3222,21.4413,87.3847,11.8938,53.6474
2628.5,74.5746,20.374,74.9667,15.1503,65.3808,21.4113,93.9555,9.4547,53.6474
2629.5,75.2607,19.9863,74.8172,15.2731,65.4938,21.3689,90.1638,10.6576,53.6474
2630.5,76.0862,19.4929,74.8752,15.2743,65.5682,21.3202,89.3036,10.9269,53.6474
2631.5,76.3248,19.3676,74.8455,15.2966,65.6197,21.2741,86.8825,11.6063,53.6474
2632.5,76.5834,19.2356,71.8133,16.9533,65.6574,21.2334,79.7618,14.6051,53.6474
2633.5,76.8649,19.1578,69.4236,18.4124,65.6992,21.1531,74.0733,18.5048,53.6474
2634.5,77.9453,18.7244,67.505,19.8278,65.6603,21.2311,69.3941,22.8295,53.6474
2635.5,78.1187,18.7488,65.8412,21.1271,65.6628,21.2864,65.7076,26.4215,53.6474
2636.5,77.687,19.1595,63.4785,23.0448,65.6148,21.3414,61.6195,31.0072,53.6474
2637.5,77.3914,19.457,61.5178,24.7546,65.6048,21.3491,58.1657,35.1576,53.6474
2638.5,76.309,20.2817,60.1114,26.1251,65.5957,21.373,56.4513,37.3486,53.6474
2639.5,75.8644,20.6438,59.586,26.7922,65.6552,21.3326,55.8964,37.9754,53.6474
2640.5,74.3106,21.7916,58.785,27.7318,65.5478,21.4242,53.6617,41.3096,53.6474
2641.5,73.5277,22.4731,57.6358,29.0325,65.3908,21.5666,51.3812,45.0276,53.6937
2642.5,72.3084,23.5635,56.297,30.6866,65.2764,21.6959,49.1787,50.3918,53.8028
2643.5,71.2629,24.7218,55.1838,32.4575,65.1441,21.8971,47.4022,59.6784,53.8028
2644.5,71,25.2092,54.1861,34.109,65.2761,21.8846,45.2206,68.311,53.8028
2645.5,71,25.4749,52.8975,36.1646,65.6465,21.7337,42.971,75.9767,53.8028
2646.5,71.1726,25.6521,51.9002,37.8305,65.944,21.6239,41.3398,81.9535,53.8035
2647.5,72.0167,25.5557,51.6397,38.4652,65.1234,22.3324,43.6249,76.0134,53.8046
2648.5,72.2339,25.7615,53.1816,36.7145,64.8207,22.6835,52.1906,55.5753,53.8046
2649.5,72.5854,25.5314,56.7595,32.4196,64.8736,22.712,61.2039,38.2759,53.8046
2650.5,72.2442,25.7928,61.6035,27.354,64.9667,22.6793,68.7369,27.1958,53.8046
2651.5,73.3785,24.7876,65.6013,23.7042,65.0318,22.5868,74.9669,20.3281,53.8046
2652.5,73.7492,24.5549,69.3088,20.8402,65.0954,22.5343,79.5229,16.4917,53.8046
2653.5,73.8086,24.4474,71.9134,19.0305,65.0987,22.5468,81.669,14.108,53.8046
2654.5,74.3973,23.8778,73.3436,18.0827,65.172,22.481,81.9491,13.1843,53.8046
2655.5,74.2562,23.9178,72.6383,18.4786,65.1813,22.4637,78.3587,14.3008,53.8046
2656.5,73.8323,24.1488,68.0942,21.5097,65.1505,22.4624,69.1748,18.9616,53.8046
2657.5,73.6429,24.1576,64.6713,24.0668,65.1016,22.4461,63.5142,22.4567,53.8046
2658.5,75.293,22.8763,62.878,25.6077,65.1277,22.4589,60.0828,25.3283,53.8046
2659.5,73.6608,24.2951,60.093,28.4487,64.9774,22.6381,53.7289,36.0334,53.8046
2660.5,72.7655,25.2782,56.5756,32.6777,64.8207,22.8233,47.7385,53.9873,53.8046
2661.5,72.6938,25.6053,55.0018,34.9715,64.7614,22.9494,45.4422,64.5565,53.8046
2662.5,71.8795,26.6157,53.9585,36.7397,64.6925,23.1045,43.7449,73.0642,53.8046
2663.5,71.034,27.7074,52.9929,38.5752,64.7393,23.1858,42.4008,81.164,53.8046
2664.5,71,27.9661,52.1106,40.2897,65.3768,22.7767,41.3309,87.1455,53.8046
2665.5,71,28.1375,51.1044,42.1446,65.9261,22.4664,40.4837,90.2892,53.8046
2666.5,71,28.2837,50.1821,43.8935,66.2916,22.3231,39.3852,93.7578,53.8046
2667.5,71,28.4227,49.2081,45.8737,66.721,22.1689,37.9695,97.757,53.8046
2668.5,71,28.4617,48.1577,47.9271,66.9811,22.1331,36.2952,99.8242,53.9197
2669.5,71,28.5337,46.9887,50.2993,67.1113,22.2475,34.6986,100,53.955
2670.5,71,28.5156,46.1647,51.9652,67.3982,22.1936,33.7055,100,53.9629
2671.5,71,28.4753,45.7598,52.8094,67.2099,22.4888,33.0132,99.9146,53.9629
2672.5,71,28.4756,45.2444,53.981,67.2206,22.6553,32.8807,99.2353,53.9629
2673.5,71,28.4146,44.8954,54.7726,67.1163,22.8773,32.9782,98.3275,53.9629
2674.5,71,28.3521,44.6264,55.4769,67.675,22.624,33.1875,97.2603,53.9629
2675.5,71,28.3474,44.7933,55.3658,67.5777,22.9162,34.5042,92.384,53.9629
2676.5,71,28.3393,46.3701,52.3513,67.4557,23.1789,37.4192,82.7724,53.9629
2677.5,71,28.3019,47.3147,50.6905,67.407,23.3683,39.2104,77.7683,53.9629
2678.5,71,28.2909,48.0716,49.4641,67.3062,23.5988,41.103,73.2489,53.9629
2679.5,71,28.3225,48.656,48.6423,67.2052,23.8547,42.5155,70.038,53.9629
2680.5,71,28.4544,48.8322,48.5798,67.0046,24.1941,42.9638,69.505,53.9629
2681.5,71,28.658,48.2659,49.9018,67.0934,24.2843,41.7266,74.43,53.9629
2682.5,71,28.9406,47.5767,51.5527,66.726,24.7742,40.7209,79.7808,53.9629
2683.5,71,29.1524,46.4734,54.0709,66.7193,24.9118,39.0287,86.834,53.9629
2684.5,71,29.2445,45.1421,57.4126,67.6426,24.3039,37.3037,93.0878,53.9629
2685.5,71,29.2881,44.5179,59.2873,67.5725,24.5515,36.1147,96.098,53.9629
2686.5,71,29.2949,43.9038,61.0381,67.5632,24.7329,35.1838,97.3244,53.9629
2687.5,71,29.3122,43.4239,62.4096,67.4073,25.0437,34.302,98.4058,53.9629
2688.5,71,29.302,42.9406,63.6277,67.3639,25.2018,33.7088,99.4219,53.9629
2689.5,71,29.2782,42.4977,64.7431,67.542,25.1678,33.3707,99.8563,53.9629
2690.5,71,29.2188,42.0767,65.7686,67.6673,25.1671,33.0034,99.992,53.9629
2691.5,71,29.1344,41.6735,66.7277,67.7734,25.175,32.5961,99.5648,53.9629
2692.5,71,29.0963,41.3908,67.5,67.7968,25.2972,31.8261,99.9751,53.9629
2693.5,71,29.1632,41.0079,68.6341,67.693,25.5578,31.0491,100,54.0344
2694.5,71,29.4997,40.585,69.6466,66.9501,26.2703,30.5105,100,54.1224
2695.5,71,29.458,40.2262,70.4976,67.7053,25.6786,30.4724,98.698,54.1224
2696.5,71,29.2272,40.1834,70.4468,68.1789,25.4052,30.9277,93.6196,54.1224
2697.5,71,28.8896,40.3347,69.676,68.2812,25.4195,31.4802,87.2318,54.1224
2698.5,71,28.5831,40.8668,68.0006,68.3295,25.4757,32.6982,81.0752,54.1224
2699.5,71,28.4784,41.8133,65.4901,67.6918,26.1418,35.2562,73.2217,54.1224
2700.5,71,28.6232,43.0598,62.3429,66.9659,26.8293,38.6934,64.407,54.1224
2701.5,71,28.5112,44.5421,58.8284,67.0808,26.7549,42.117,57.1979,54.1224
2702.5,71,28.4077,46.07,55.4394,67.2729,26.6041,45.2909,51.333,54.1224
2703.5,71,28.3002,47.8435,51.7833,67.1719,26.7326,48.4232,46.2229,54.1224
2704.5,71,28.2532,48.4174,50.6668,67.0259,26.9288,49.2657,45.184,54.1224
2705.5,71,28.2281,47.4717,52.4688,67.0988,26.9045,47.1607,48.8104,54.1224
2706.5,71,28.2689,45.7842,55.8721,66.8197,27.1891,43.4648,56.9801,54.1224
2707.5,71,28.3552,44.4765,58.7214,66.5164,27.5164,40.6189,64.3853,54.1224
2708.5,71,28.4063,43.1877,61.7115,66.4552,27.6203,38.0735,71.6786,54.1224
2709.5,71,28.4427,41.9935,64.617,66.3917,27.7259,35.6244,79.0147,54.1224
2710.5,71,28.4552,41.2918,66.3869,66.4956,27.6658,33.7811,85.0458,54.1224
2711.5,71,28.4425,40.8019,67.6288,66.607,27.5901,32.4838,89.6424,54.1224
2712.5,71,28.41,40.3739,68.7033,67.0407,27.2053,31.9931,91.8398,54.1224
2713.5,71,28.33,39.9649,69.6598,67.3289,26.9391,31.5978,93.8199,54.1224
2714.5,71,28.2345,39.237,71.5283,67.6089,26.7065,30.5712,97.7349,54.1224
2715.5,71,28.0914,38.3653,73.7901,67.7936,26.5629,29.4528,99.9606,54.1224
2716.5,71,27.9334,37.6758,75.5598,67.9217,26.4708,28.6334,100,54.1224
2717.5,71,27.7948,37.2619,76.5863,67.9444,26.4839,28.0094,100,54.1224
2718.5,71,27.7788,36.9322,77.3952,67.9242,26.528,27.5612,99.6738,54.2544
2719.5,71.0449,27.7338,37.0857,76.8472,67.4649,26.992,30.4447,87.5117,54.2828
2720.5,71.0021,28.0621,38.8973,71.5946,66.2247,28.1859,41.3433,56.7391,54.2828
2721.5,71,28.1382,42.7959,61.6882,66.2043,28.2346,50.8657,40.5027,54.2828
2722.5,71,28.1704,47.7692,51.0642,66.586,27.8995,56.6093,34.1419,54.2828
2723.5,71,28.0817,50.3815,46.2601,66.4951,27.998,58.4506,33.1865,54.2828
2724.5,71,28.1014,53.2351,41.7423,66.0396,28.4765,62.1112,30.5165,54.2828
2725.5,71,28.1486,55.7662,38.1685,65.8495,28.7109,64.2484,29.8948,54.2828
2726.5,71,28.2295,55.5975,38.5936,65.6598,28.9415,62.3006,33.8735,54.2828
2727.5,71,28.3118,54.8556,39.8951,65.7869,28.8234,58.5254,41.2661,54.2828
2728.5,71,28.4624,53.047,43.1071,66.3983,28.2631,54.3244,50.8183,54.2828
2729.5,71,28.6978,51.0196,46.7801,66.2169,28.4451,50.6979,59.124,54.2828
2730.5,71,29.0064,48.9205,51.0052,66.168,28.5453,47.3405,67.6381,54.2828
2731.5,71,29.2251,47.2659,54.6141,65.8656,28.917,44.6199,73.7753,54.2828
2732.5,71,29.3505,45.7041,58.2537,66.2114,28.6161,42.1043,80.3289,54.2828
2733.5,71,29.4778,44.545,61.2666,66.4049,28.4846,40.4389,85.6875,54.2828
2734.5,71,29.5526,43.7556,63.5238,66.8566,28.1052,39.5575,88.0071,54.2828
2735.5,71,29.6575,43.3424,64.9611,66.9646,28.0801,39.2087,89.9921,54.2828
2736.5,71,29.6962,43.0631,65.8946,66.9879,28.1076,38.7277,90.99,54.2828
2737.5,71,29.7423,42.7337,66.8907,67.0157,28.1396,38.1507,92.3989,54.2828
2738.5,71.0309,29.7303,42.3573,67.9198,66.7745,28.4115,37.4012,94.3495,54.39
2739.5,71,29.72,41.643,69.7587,67.3153,27.8969,36.3562,96.1348,54.4442
2740.5,71,29.6909,40.9546,71.6385,67.4942,27.7904,35.3869,97.3113,54.4442
2741.5,71,29.7003,40.5532,72.8493,67.5943,27.7966,35.2275,96.2416,54.4442
2742.5,71,29.6763,40.5171,72.9506,67.673,27.7809,35.2683,95.4792,54.4442
2743.5,71,29.6785,40.4785,73.0435,67.3017,28.1903,35.2878,94.5416,54.4442
2744.5,71,29.648,40.8349,72.024,67.257,28.2891,36.8186,87.1349,54.4442
2745.5,71,29.5593,41.1817,71.0346,67.4081,28.2014,37.3385,83.9888,54.4442
2746.5,71,29.5107,42.3548,67.9761,67.505,28.1812,40.7929,73.6445,54.4442
2747.5,71,29.5389,46.519,58.2351,67.0159,28.7409,50.2584,53.099,54.4442
2748.5,71,29.6077,52.6517,46.4301,66.3619,29.4529,61.6209,36.2756,54.4442
2749.5,71,29.6932,56.7507,40.0349,66.0188,29.8723,67.4211,30.3014,54.4442
2750.5,71,29.7582,57.6643,38.8354,65.773,30.17,67.1533,31.2341,54.4442
2751.5,71,29.8464,58.0016,38.5066,65.5396,30.4564,66.7802,32.5647,54.4442
2752.5,71,29.9789,57.8522,38.8892,65.3411,30.7373,65.33,34.9162,54.4442
2753.5,71,30.0894,55.2274,42.8281,65.3663,30.7168,59.2011,43.4672,54.4442
2754.5,71.4722,29.8996,53.0869,46.4416,64.9961,31.1447,54.5163,51.625,54.4442
2755.5,71.0001,30.6388,51.1284,50.0986,64.6516,31.5449,50.4412,60.2168,54.4442
2756.5,71,30.7518,48.3093,55.7841,64.9842,31.2007,45.4954,71.5418,54.4442
2757.5,71,30.8981,46.0599,60.8499,65.0087,31.2327,41.9823,81.2895,54.4442
2758.5,71,30.9428,44.5244,64.5264,65.4731,30.7397,38.8672,90.5787,54.4442
2759.5,71,30.919,42.9257,68.5646,66.1099,30.0942,35.8336,98.486,54.4442
2760.5,71,30.7943,41.7034,71.6615,66.6228,29.5594,33.9387,100,54.4442
2761.5,71,30.6456,40.8016,73.9635,66.9138,29.2635,32.6176,99.935,54.4477
2762.5,71,30.4785,40.1271,75.6647,67.2153,28.9843,31.797,99.7011,54.4503
2763.5,71,30.3094,39.6249,76.8973,67.3327,28.8932,31.1669,99.5504,54.4503
2764.5,71,30.1424,39.2751,77.6905,67.3984,28.8437,30.6634,99.4879,54.4503
