Time,Bus1.V,Bus1.A,Bus1.F,Line1.P,Line1.Q,Line2.P,Line2.Q,Bus2.V,Bus2.A,Bus2.F
70.433,534.56,-4.6289,59.792,731.87,106.62,749.61,-35.676,549.75,-59.733,59.798
70.467,534.57,-7.1217,59.792,731.62,106.22,748.78,-36.72,549.84,-62.159,59.798
70.5,534.6,-9.6236,59.791,731.12,105.87,748.11,-37.587,549.77,-64.599,59.794
70.533,534.63,-12.133,59.791,730.42,105.79,747.42,-38.37,549.77,-67.064,59.796
70.567,534.63,-14.631,59.792,730.2,105.8,746.45,-38.77,549.77,-69.537,59.792
70.6,534.67,-17.132,59.791,729.72,105.81,745.8,-39.09,549.79,-72.013,59.794
70.633,534.68,-19.638,59.792,728.8,105.78,745.5,-39.217,549.81,-74.501,59.79
70.667,534.71,-22.144,59.791,728.55,105.62,745.61,-39.033,549.73,-77.012,59.788
70.7,534.67,-24.654,59.791,728.6,105.71,745.72,-38.838,549.79,-79.526,59.791
70.733,534.68,-27.165,59.791,728.34,105.93,746.11,-38.699,549.88,-82.045,59.791
70.767,534.64,-29.665,59.791,728.45,106.19,746.16,-38.355,549.89,-84.571,59.787
70.8,534.6,-32.17,59.791,728.83,106.56,746.17,-38.244,549.87,-87.116,59.788
70.833,534.51,-34.685,59.79,728.97,106.94,746.08,-38.282,549.94,-89.656,59.788
70.867,534.42,-37.199,59.791,729.55,107.25,745.89,-38.182,549.86,-92.214,59.785
70.9,534.26,-39.71,59.79,730.16,107.74,746.14,-37.667,549.86,-94.787,59.785
70.933,534.16,-42.229,59.79,730.31,108.21,746.79,-36.952,549.93,-97.364,59.785
70.967,534.08,-44.747,59.79,730.91,108.67,747.44,-36.112,549.93,-99.947,59.784
71,533.94,-47.272,59.788,731.66,109.26,747.69,-35.667,549.98,-102.54,59.783
71.033,533.84,-49.804,59.788,732.02,109.99,747.67,-35.647,550.01,-105.15,59.783
71.067,533.72,-52.347,59.788,732.65,110.67,747.44,-35.842,550.05,-107.75,59.782
71.1,533.55,-54.892,59.786,733.37,111.57,747.54,-35.704,550.04,-110.37,59.78
71.133,533.42,-57.455,59.787,733.33,112.28,748.47,-35.238,550.07,-113,59.783
71.167,533.37,-60.018,59.787,733.26,112.7,749.86,-34.253,550.11,-115.62,59.78
71.2,533.29,-62.58,59.785,733.23,113.15,751.32,-33.256,550.09,-118.26,59.78
71.233,533.2,-65.164,59.782,732.99,113.8,751.8,-33.034,550.09,-120.9,59.778
71.267,533.06,-67.774,59.782,733.27,114.55,751.47,-33.461,550.08,-123.56,59.778
71.3,532.92,-70.389,59.782,733.97,115.32,751.31,-33.661,550.13,-126.22,59.779
71.333,532.84,-73.01,59.78,734.13,115.87,751.36,-33.561,550.13,-128.88,59.778
71.367,532.82,-75.649,59.78,734.28,116.13,751.45,-33.493,550.17,-131.54,59.777
71.4,532.77,-78.293,59.778,734.66,116.26,751.56,-33.387,550.18,-134.22,59.777
71.433,532.79,-80.955,59.777,734.64,116.48,751.59,-33.32,550.3,-136.89,59.778
71.467,532.75,-83.634,59.776,734.65,116.82,751.13,-33.607,550.34,-139.56,59.777
71.5,532.73,-86.321,59.775,735.11,117.19,750.28,-34.183,550.35,-142.24,59.776
71.533,532.7,-89.027,59.773,735.01,117.42,749.79,-34.767,550.38,-144.94,59.774
71.567,532.76,-91.748,59.774,734.52,117.31,749.32,-35.279,550.5,-147.63,59.778
71.6,532.82,-94.462,59.773,733.9,117.12,749.2,-35.352,550.6,-150.32,59.774
71.633,532.88,-97.192,59.771,732.75,116.77,749.33,-35.56,550.68,-153.01,59.777
71.667,532.9,-99.93,59.771,731.55,116.69,748.92,-36.052,550.79,-155.72,59.773
71.7,532.96,-102.68,59.771,731.24,116.76,748.2,-36.936,550.85,-158.41,59.776
71.733,533.07,-105.43,59.77,731.01,116.85,747.57,-37.848,550.92,-161.11,59.774
71.767,533.14,-108.19,59.771,730.19,116.71,746.85,-38.513,551.03,-163.82,59.775
71.8,533.26,-110.94,59.77,729.58,116.23,746.24,-38.924,551.14,-166.52,59.776
71.833,533.33,-113.7,59.77,728.8,115.69,745.83,-39.289,551.25,-169.22,59.775
71.867,533.41,-116.46,59.771,727.97,115.4,745.32,-39.644,551.34,-171.92,59.776
71.9,533.57,-119.2,59.772,727.84,115.1,744.97,-39.941,551.42,-174.61,59.776
71.933,533.73,-121.95,59.771,727.74,114.79,744.61,-40.337,551.53,-177.3,59.776
71.967,533.86,-124.7,59.772,727.26,114.25,743.89,-41.052,551.67,-179.98,59.778
72,533.99,-127.44,59.772,726.96,113.64,742.94,-41.699,551.74,177.35,59.777
72.033,534.11,-130.16,59.773,726.57,112.99,742.37,-42.169,551.84,174.67,59.778
72.067,534.21,-132.89,59.773,725.88,112.38,741.92,-42.762,551.94,172.01,59.778
72.1,534.32,-135.61,59.775,725.58,112.18,741.14,-43.363,551.99,169.34,59.778
72.133,534.45,-138.31,59.776,725.28,111.81,740.83,-43.825,552.07,166.69,59.779
72.167,534.61,-141,59.776,724.48,111.14,740.94,-43.783,552.11,164.03,59.78
72.2,534.79,-143.68,59.779,723.88,110.45,741.16,-43.663,552.09,161.38,59.778
72.233,534.87,-146.34,59.778,723.44,109.92,741.37,-43.435,552.15,158.74,59.781
72.267,534.93,-149,59.779,723.1,109.52,741.2,-43.521,552.24,156.11,59.782
72.3,535.03,-151.65,59.781,723.46,109.12,740.95,-43.627,552.23,153.49,59.782
72.333,535.08,-154.29,59.781,723.9,108.69,741.04,-43.634,552.22,150.87,59.782
72.367,535.18,-156.9,59.783,724.11,108.21,741,-43.466,552.24,148.26,59.783
72.4,535.3,-159.51,59.784,724.34,107.72,740.82,-43.52,552.26,145.66,59.784
72.433,535.35,-162.1,59.784,724.75,107.36,740.58,-43.836,552.33,143.07,59.785
72.467,535.36,-164.69,59.785,725.02,107.13,740.3,-44.09,552.37,140.49,59.787
72.5,535.41,-167.27,59.787,725.37,106.94,740.28,-44.115,552.39,137.92,59.785
72.533,535.5,-169.83,59.788,725.6,106.55,741.22,-43.769,552.38,135.35,59.787
72.567,535.6,-172.38,59.788,725.51,105.96,742.24,-43.335,552.34,132.8,59.789
72.6,535.65,-174.92,59.789,725.58,105.75,742.95,-42.926,552.37,130.25,59.786
72.633,535.67,-177.46,59.789,725.82,105.51,743.76,-42.605,552.38,127.69,59.788
72.667,535.68,-179.99,59.788,726.23,105.26,744.42,-42.298,552.38,125.14,59.788
72.7,535.7,-182.53,59.789,726.89,105.01,744.65,-42.318,552.39,122.61,59.791
72.733,535.72,-185.06,59.79,727.73,104.72,744.99,-42.515,552.37,120.09,59.79
72.767,535.75,-187.59,59.789,728.31,104.41,745.32,-42.452,552.32,117.56,59.789
72.8,535.76,-190.11,59.79,728.89,104.24,745.54,-42.301,552.28,115.03,59.79
72.833,535.83,-192.63,59.79,729.56,103.93,745.83,-42.322,552.26,112.51,59.791
72.867,535.8,-195.16,59.789,729.92,103.57,745.71,-42.412,552.25,110,59.79
72.9,535.8,-197.69,59.789,730.09,103.1,745.44,-42.603,552.15,107.48,59.791
72.933,535.8,-200.22,59.79,730.15,102.8,745.28,-42.846,552.09,104.97,59.789
72.967,535.8,-202.74,59.79,729.99,102.4,745.05,-43.178,552.06,102.46,59.792
73,535.85,-205.27,59.79,729.65,102.25,745.05,-43.206,552.03,99.943,59.791
73.033,535.97,-207.78,59.791,729.25,102.18,745.34,-43.057,552.03,97.445,59.793
73.067,535.99,-210.29,59.789,728.73,101.87,745.64,-42.885,551.93,94.942,59.788
73.1,536.03,-212.82,59.79,728,101.54,745.84,-42.696,551.83,92.422,59.791
73.133,536.07,-215.34,59.791,727.68,101.27,746.05,-42.612,551.86,89.902,59.791
73.167,536.07,-217.86,59.79,727.66,101.16,745.99,-42.582,551.77,87.386,59.789
73.2,536.07,-220.37,59.79,727.7,101.1,745.54,-42.61,551.72,84.855,59.789
73.233,536.06,-222.89,59.791,727.92,100.88,745.11,-42.741,551.65,82.328,59.789
73.267,536.03,-225.41,59.791,728.16,100.6,745.04,-42.635,551.61,79.8,59.788
73.3,536.01,-227.92,59.79,728.59,100.67,745.24,-42.364,551.53,77.251,59.788
73.333,536,-230.44,59.791,729.14,100.74,745.7,-42.035,551.54,74.698,59.788
73.367,535.93,-232.95,59.79,729.8,101,746.22,-41.557,551.41,72.145,59.785
73.4,535.88,-235.47,59.79,730.47,101.27,746.45,-41.279,551.37,69.583,59.787
73.433,535.84,-237.99,59.79,730.74,101.36,746.88,-40.994,551.33,67.02,59.787
73.467,535.82,-240.51,59.79,730.89,101.39,747.59,-40.324,551.28,64.451,59.784
73.5,535.75,-243.03,59.789,730.99,101.44,747.92,-39.906,551.28,61.877,59.786
73.533,535.63,-245.57,59.788,731.2,101.75,748.02,-39.858,551.27,59.29,59.785
73.567,535.52,-248.11,59.788,731.53,102,748.29,-39.68,551.22,56.706,59.782
73.6,535.51,-250.66,59.787,731.96,102.17,748.78,-39.23,551.15,54.114,59.784
73.633,535.45,-253.21,59.786,732.14,102.43,749.43,-38.666,551.22,51.513,59.785
73.667,535.4,-255.78,59.786,732.64,102.63,749.83,-38.376,551.25,48.917,59.78
73.7,535.32,-258.36,59.784,733.37,102.91,750.02,-38.237,551.28,46.308,59.785
73.733,535.21,-260.95,59.783,733.79,103.05,750.02,-38.329,551.28,43.699,59.78
73.767,535.14,-263.56,59.782,734.06,103.24,750.14,-38.32,551.16,41.072,59.78
73.8,535.07,-266.17,59.782,734.3,103.42,750.05,-38.408,551.2,38.444,59.782
73.833,535.01,-268.79,59.78,734.16,103.87,749.8,-38.539,551.2,35.81,59.777
73.867,534.94,-271.42,59.78,733.9,104.27,749.6,-38.786,551.21,33.159,59.78
73.9,534.87,-274.06,59.779,733.43,104.49,749.59,-38.838,551.26,30.505,59.777
73.933,534.91,-276.72,59.779,732.48,104.39,749.91,-38.671,551.29,27.844,59.781
73.967,534.89,-279.37,59.779,731.23,104.29,750.17,-38.252,551.35,25.198,59.777
74,534.85,-282.02,59.778,730.46,104.53,749.69,-38.004,551.32,22.522,59.776
74.033,534.85,-284.69,59.777,729.84,104.82,748.87,-38.18,551.4,19.841,59.777
74.067,534.85,-287.37,59.777,729.36,105.21,747.86,-38.699,551.43,17.16,59.775
74.1,534.85,-290.05,59.776,729.5,105.44,747.11,-38.954,551.4,14.463,59.775
74.133,534.83,-292.73,59.776,729.31,105.51,746.96,-38.724,551.41,11.768,59.776
74.167,534.85,-295.41,59.777,729.11,105.47,747.42,-38.24,551.48,9.068,59.774
74.2,534.88,-298.1,59.775,729.38,105.51,747.6,-38.003,551.59,6.3738,59.775
74.233,534.92,59.206,59.775,729.66,105.56,747.49,-37.986,551.62,3.6705,59.774
74.267,534.88,56.506,59.775,729.75,105.42,747.46,-38.029,551.61,0.96122,59.775
74.3,534.87,53.803,59.774,730.25,105.28,747.41,-37.928,551.6,-1.7412,59.775
74.333,534.88,51.091,59.773,730.71,105.26,747.35,-37.997,551.64,-4.4521,59.773
74.367,534.88,48.375,59.774,730.91,105.41,747.14,-38.423,551.73,-7.167,59.776
74.4,534.92,45.663,59.773,731.25,105.52,746.69,-38.937,551.86,-9.8717,59.775
74.433,534.89,42.943,59.773,730.97,105.44,745.99,-39.567,551.93,-12.574,59.773
74.467,534.94,40.222,59.774,730.17,105.43,745.87,-39.896,551.98,-15.284,59.775
74.5,534.94,37.507,59.774,729.45,105.54,745.97,-39.742,552,-17.995,59.774
74.533,534.99,34.789,59.774,728.63,105.37,746.34,-39.285,552.07,-20.709,59.774
74.567,535.01,32.07,59.774,727.46,105.27,746.53,-39.066,552.2,-23.415,59.775
74.6,535.07,29.353,59.774,727.03,105.27,746.21,-39.288,552.33,-26.123,59.775
74.633,535.11,26.641,59.773,726.94,105.4,745.3,-39.679,552.37,-28.826,59.775
74.667,535.13,23.92,59.774,726.8,105.5,744.55,-40.128,552.45,-31.529,59.775
74.7,535.16,21.205,59.774,727.06,105.31,744.59,-40.107,552.52,-34.229,59.774
74.733,535.19,18.49,59.774,727.45,105.05,745.06,-39.696,552.64,-36.93,59.776
74.767,535.24,15.777,59.774,727.8,104.85,745.68,-39.329,552.73,-39.628,59.775
74.8,535.3,13.065,59.774,728.29,104.64,746.11,-39.264,552.84,-42.321,59.775
74.833,535.3,10.35,59.774,728.7,104.38,746.11,-39.343,552.97,-45.014,59.776
74.867,535.29,7.6337,59.774,728.89,104.18,746.08,-39.432,553.12,-47.698,59.778
74.9,535.33,4.9237,59.774,729.17,104.08,746.2,-39.332,553.17,-50.378,59.774
74.933,535.4,2.217,59.775,729.34,103.91,746.23,-39.136,553.2,-53.066,59.777
74.967,535.42,-0.49407,59.775,729.07,103.72,745.77,-39.41,553.35,-55.74,59.778
75,535.45,-3.1961,59.775,728.6,103.46,745.21,-39.657,553.43,-58.408,59.778
75.033,535.54,-5.8926,59.776,728.19,103.12,744.85,-39.733,553.55,-61.074,59.778
75.067,535.67,-8.5821,59.776,727.52,102.95,744.5,-39.615,553.59,-63.734,59.778
75.1,535.71,-11.272,59.776,726.9,102.68,743.96,-39.849,553.59,-66.402,59.779
75.133,535.75,-13.965,59.776,726.87,102.46,743.19,-40.42,553.68,-69.061,59.78
75.167,535.81,-16.653,59.777,726.66,102.3,742.87,-40.964,553.79,-71.706,59.78
75.2,535.87,-19.332,59.778,726.31,101.86,743.09,-40.865,553.84,-74.348,59.78
75.233,536.03,-21.998,59.778,726.36,101.29,744,-40.197,553.86,-76.985,59.78
75.267,536.16,-24.664,59.778,726.22,100.71,744.83,-39.846,553.95,-79.615,59.783
75.3,536.2,-27.323,59.779,726.06,100.24,744.87,-39.79,553.96,-82.241,59.78
75.333,536.22,-29.98,59.779,726.51,100.03,744.54,-39.879,553.99,-84.866,59.782
75.367,536.23,-32.637,59.779,727.02,99.751,744.13,-40.097,554.1,-87.48,59.782
75.4,536.26,-35.285,59.78,727.17,99.379,743.53,-40.391,554.13,-90.088,59.783
75.433,536.35,-37.922,59.781,727.53,98.888,742.91,-40.676,554.22,-92.69,59.784
75.467,536.44,-40.556,59.781,727.48,98.592,742.61,-40.853,554.26,-95.283,59.784
75.5,536.5,-43.181,59.782,727.18,98.366,742.55,-40.821,554.31,-97.877,59.784
75.533,536.53,-45.799,59.782,726.91,98.201,742.48,-40.749,554.34,-100.47,59.784
75.567,536.59,-48.413,59.783,726.29,97.951,742.88,-40.567,554.39,-103.06,59.785
75.6,536.71,-51.016,59.784,725.62,97.518,743.44,-40.396,554.45,-105.64,59.785
75.633,536.79,-53.607,59.785,725.3,97.105,743.76,-40.115,554.48,-108.21,59.786
75.667,536.83,-56.196,59.784,725,96.841,743.9,-39.873,554.48,-110.79,59.785
75.7,536.83,-58.783,59.785,724.83,96.502,744.15,-39.683,554.54,-113.36,59.787
75.733,536.87,-61.363,59.785,725.47,96.353,743.99,-39.705,554.59,-115.92,59.786
75.767,536.84,-63.943,59.785,726.21,96.151,743.56,-39.99,554.61,-118.48,59.789
75.8,536.88,-66.512,59.787,726.76,95.9,743.51,-40.082,554.63,-121.03,59.786
75.833,536.94,-69.07,59.788,727.52,95.617,743.75,-39.608,554.67,-123.58,59.789
75.867,536.98,-71.62,59.788,727.87,95.35,744.02,-38.973,554.67,-126.12,59.789
75.9,537.03,-74.17,59.787,727.86,95.098,744.2,-38.526,554.58,-128.67,59.786
75.933,537.01,-76.717,59.788,728.1,94.851,743.95,-38.381,554.58,-131.22,59.79
75.967,537.04,-79.265,59.788,728.16,94.491,743.54,-38.404,554.64,-133.76,59.789
76,537.09,-81.803,59.789,727.85,94.307,743.16,-38.519,554.65,-136.28,59.789
76.033,537.12,-84.332,59.79,727.35,94.164,742.75,-38.565,554.63,-138.81,59.789
76.067,537.15,-86.855,59.79,726.87,94.155,742.66,-38.268,554.59,-141.33,59.79
76.1,537.21,-89.378,59.79,726.45,93.953,743.18,-37.878,554.58,-143.86,59.79
76.133,537.27,-91.893,59.791,726.5,93.633,743.75,-37.484,554.57,-146.38,59.79
76.167,537.3,-94.409,59.79,726.72,93.401,744.3,-37.144,554.57,-148.91,59.79
76.2,537.28,-96.925,59.791,726.67,93.035,744.62,-36.953,554.58,-151.42,59.792
76.233,537.26,-99.432,59.791,726.98,92.787,744.61,-36.699,554.49,-153.93,59.79
76.267,537.27,-101.94,59.791,727.58,92.583,744.72,-36.447,554.44,-156.46,59.789
76.3,537.29,-104.45,59.791,728.01,92.655,745.1,-36.276,554.46,-158.97,59.791
76.333,537.27,-106.95,59.792,728.63,92.709,744.99,-36.186,554.48,-161.49,59.79
76.367,537.22,-109.45,59.792,729.07,92.698,744.68,-36.178,554.49,-164.01,59.792
76.4,537.21,-111.96,59.792,728.81,92.684,744.75,-36.133,554.52,-166.5,59.791
76.433,537.25,-114.45,59.793,728.46,92.544,744.78,-35.673,554.47,-169.01,59.789
76.467,537.27,-116.93,59.793,728,92.403,745.23,-35.134,554.46,-171.53,59.793
76.5,537.27,-119.42,59.792,727.33,92.333,745.96,-34.595,554.52,-174.04,59.789
76.533,537.26,-121.91,59.793,727.11,92.395,745.9,-34.322,554.52,-176.55,59.792
76.567,537.24,-124.4,59.793,727.18,92.439,745.6,-34.112,554.53,-179.05,59.792
76.6,537.24,-126.88,59.793,727.25,92.763,745.26,-33.985,554.47,178.44,59.79
76.633,537.22,-129.36,59.793,727.61,92.937,744.63,-34.036,554.48,175.93,59.79
76.667,537.16,-131.84,59.793,728.21,92.908,744.34,-33.694,554.47,173.42,59.793
76.7,537.16,-134.33,59.793,728.61,92.758,744.88,-33.136,554.47,170.92,59.79
76.733,537.16,-136.81,59.793,729.04,92.733,745.46,-32.267,554.43,168.41,59.791
76.767,537.11,-139.3,59.793,729.65,92.777,745.83,-31.745,554.45,165.9,59.791
76.8,537.07,-141.78,59.793,729.68,92.839,746.23,-31.376,554.37,163.39,59.79
76.833,537.07,-144.26,59.793,729.55,92.864,746.24,-31.112,554.35,160.88,59.79
76.867,537.05,-146.75,59.793,729.53,92.906,746.08,-31.002,554.41,158.37,59.792
76.9,537.07,-149.23,59.793,729.21,92.968,746.07,-30.974,554.4,155.86,59.791
76.933,537.03,-151.71,59.793,728.77,93.172,745.72,-30.811,554.3,153.36,59.79
76.967,537.03,-154.19,59.794,728.4,93.349,745.48,-30.333,554.3,150.84,59.793
77,537.1,-156.67,59.794,727.88,93.334,745.71,-29.813,554.31,148.34,59.791
77.033,537.1,-159.15,59.793,727.35,93.407,745.34,-29.496,554.28,145.84,59.791
77.067,537.08,-161.62,59.793,727.3,93.65,744.58,-29.536,554.29,143.34,59.793
77.1,537.04,-164.1,59.794,727.33,93.789,744.19,-29.434,554.31,140.83,59.79
77.133,537.01,-166.57,59.794,727.48,93.859,744.36,-28.856,554.34,138.33,59.793
77.167,537.02,-169.05,59.795,727.87,93.665,745.06,-28.047,554.37,135.84,59.793
77.2,537.08,-171.52,59.794,728.11,93.434,745.7,-27.361,554.4,133.35,59.792
77.233,537.06,-173.98,59.795,728.4,93.443,745.77,-26.984,554.48,130.86,59.793
77.267,537.07,-176.45,59.794,728.91,93.681,745.56,-26.771,554.53,128.38,59.792
77.3,537.02,-178.93,59.794,729.23,93.822,745.4,-26.749,554.49,125.89,59.793
77.333,536.99,-181.4,59.794,729.43,93.762,745.44,-26.483,554.55,123.4,59.794
77.367,537.03,-183.88,59.794,729.57,93.756,745.55,-26.17,554.53,120.92,59.793
77.4,537.03,-186.34,59.794,729.39,93.803,745.68,-25.889,554.6,118.44,59.794
77.433,537.06,-188.82,59.794,729.41,93.84,745.58,-25.794,554.65,115.97,59.794
77.467,537.07,-191.29,59.794,729.34,93.859,745.26,-25.798,554.7,113.5,59.794
77.5,537.06,-193.77,59.793,729.12,93.891,745.02,-25.762,554.74,111.02,59.795
77.533,537.07,-196.24,59.793,729.25,93.813,744.97,-25.764,554.76,108.55,59.792
77.567,537.07,-198.72,59.794,729.43,93.755,745.07,-25.52,554.82,106.08,59.796
77.6,537.13,-201.2,59.794,729.51,93.493,745.68,-25.044,554.85,103.62,59.794
77.633,537.16,-203.67,59.793,729.59,93.372,746.12,-24.634,554.87,101.15,59.794
77.667,537.2,-206.15,59.793,729.97,93.21,745.87,-25.005,554.81,98.678,59.795
77.7,537.21,-208.64,59.793,730.22,93.066,745.73,-25.598,554.79,96.209,59.795
77.733,537.25,-211.12,59.793,730.32,92.78,745.59,-26.041,554.84,93.752,59.796
77.767,537.28,-213.61,59.793,730.18,92.333,745.59,-26.046,554.88,91.302,59.796
77.8,537.38,-216.09,59.794,729.72,91.942,745.78,-26.047,554.9,88.859,59.795
77.833,537.46,-218.57,59.793,729.23,91.572,745.57,-26.239,554.84,86.409,59.796
77.867,537.56,-221.05,59.793,728.74,91.079,745.2,-26.521,554.9,83.959,59.797
77.9,537.67,-223.53,59.794,728.12,90.671,744.83,-26.89,554.91,81.516,59.796
77.933,537.72,-226.01,59.794,727.59,90.305,744.59,-26.849,554.93,79.073,59.797
77.967,537.8,-228.49,59.795,727.25,89.924,744.26,-26.529,554.99,76.636,59.797
78,537.88,-230.95,59.795,726.59,89.437,743.94,-26.365,555.05,74.211,59.799
78.033,537.99,-233.42,59.795,726.16,89.048,743.51,-26.527,555.06,71.79,59.797
78.067,538.05,-235.87,59.795,725.94,88.664,742.79,-26.71,555.01,69.359,59.797
78.1,538.08,-238.33,59.796,725.74,88.302,742.49,-26.864,555.1,66.926,59.799
78.133,538.15,-240.78,59.796,725.83,88.15,742.47,-26.978,555.12,64.516,59.799
78.167,538.24,-243.22,59.796,726.11,87.981,742.54,-26.927,555.13,62.106,59.799
78.2,538.26,-245.67,59.798,725.92,87.476,742.95,-26.846,555.18,59.682,59.799
78.233,538.3,-248.1,59.798,725.71,86.935,743.52,-26.707,555.19,57.265,59.798
78.267,538.35,-250.52,59.798,725.95,86.601,743.69,-26.593,555.18,54.85,59.799
78.3,538.37,-252.95,59.799,726.27,86.557,743.6,-26.685,555.17,52.435,59.8
78.333,538.37,-255.37,59.799,726.62,86.557,743.52,-26.72,555.24,50.029,59.8
78.367,538.36,-257.78,59.8,727.21,86.365,743.44,-26.459,555.26,47.629,59.8
78.4,538.41,-260.18,59.8,727.31,86.069,743.74,-26.008,555.28,45.224,59.799
78.433,538.44,-262.58,59.8,727.27,85.864,743.81,-25.711,555.24,42.815,59.8
78.467,538.45,-264.97,59.801,727.58,85.905,743.26,-25.599,555.25,40.41,59.799
78.5,538.42,-267.37,59.801,727.55,85.876,742.97,-25.502,555.27,38.007,59.802
78.533,538.41,-269.76,59.801,727.51,85.796,743.45,-24.811,555.33,35.617,59.8
78.567,538.46,-272.14,59.802,727.78,85.762,744.11,-23.888,555.33,33.231,59.801
78.6,538.44,-274.52,59.802,727.74,85.645,744.29,-23.475,555.36,30.838,59.801
78.633,538.43,-276.9,59.802,727.57,85.595,744.24,-23.455,555.34,28.441,59.801
78.667,538.41,-279.28,59.802,727.79,85.578,743.81,-23.292,555.36,26.051,59.801
78.7,538.35,-281.65,59.802,727.99,85.681,743.78,-23.085,555.4,23.66,59.801
78.733,538.33,-284.03,59.803,728.28,85.676,744.41,-22.668,555.36,21.269,59.801
78.767,538.33,-286.41,59.802,728.72,85.641,744.78,-22.279,555.4,18.882,59.802
78.8,538.36,-288.77,59.803,729.1,85.611,745.14,-21.988,555.39,16.505,59.801
78.833,538.3,-291.14,59.803,729.22,85.671,745.35,-21.844,555.32,14.118,59.8
78.867,538.27,-293.51,59.803,729.56,85.686,745.53,-21.563,555.27,11.72,59.8
78.9,538.26,-295.88,59.802,729.81,85.594,746.04,-21.209,555.34,9.335,59.804
78.933,538.29,-298.25,59.803,730.11,85.569,746.66,-20.837,555.4,6.9673,59.801
78.967,538.3,59.384,59.802,730.58,85.52,747.07,-20.527,555.34,4.5885,59.802
79,538.3,57.015,59.802,730.71,85.349,747.21,-20.187,555.29,2.2073,59.802
79.033,538.29,54.641,59.802,730.52,85.34,747.22,-20.131,555.31,-0.17049,59.801
79.067,538.32,52.262,59.801,730.67,85.449,746.74,-20.297,555.29,-2.5486,59.803
79.1,538.3,49.88,59.801,730.42,85.451,745.96,-20.462,555.33,-4.9259,59.802
79.133,538.25,47.499,59.802,730.03,85.471,745.73,-20.389,555.32,-7.2972,59.801
79.167,538.28,45.118,59.802,729.77,85.441,745.73,-20.257,555.32,-9.6761,59.803
79.2,538.31,42.738,59.802,729.48,85.429,745.5,-20.165,555.32,-12.052,59.802
79.233,538.33,40.363,59.802,728.88,85.458,745.3,-20.145,555.39,-14.423,59.803
79.267,538.35,37.984,59.802,728.5,85.395,745.08,-20.157,555.42,-16.788,59.802
79.3,538.35,35.602,59.801,728.12,85.08,744.79,-20.216,555.45,-19.163,59.803
79.333,538.37,33.22,59.802,727.97,84.852,744.84,-20.233,555.47,-21.536,59.802
79.367,538.35,30.841,59.802,728.26,84.926,744.93,-20.086,555.43,-23.909,59.802
79.4,538.41,28.463,59.803,728.7,84.858,744.98,-19.834,555.51,-26.282,59.804
79.433,538.42,26.092,59.802,728.49,84.691,744.82,-19.686,555.64,-28.64,59.804
79.467,538.42,23.727,59.803,728.33,84.641,744.66,-19.325,555.65,-31.002,59.802
79.5,538.44,21.358,59.803,728.22,84.584,744.39,-18.883,555.58,-33.377,59.802
79.533,538.44,18.986,59.803,728.18,84.627,744.32,-18.677,555.57,-35.761,59.801
79.567,538.44,16.622,59.803,728.11,84.702,744.19,-18.557,555.62,-38.133,59.803
79.6,538.47,14.263,59.804,727.92,84.629,743.82,-18.351,555.69,-40.5,59.804
79.633,538.45,11.907,59.804,727.5,84.533,743.84,-18.004,555.73,-42.862,59.803
79.667,538.51,9.5565,59.805,727.34,84.518,744.23,-17.571,555.78,-45.22,59.805
79.7,538.54,7.2113,59.804,727.16,84.373,744.47,-16.987,555.8,-47.575,59.802
79.733,538.54,4.8668,59.805,727.04,84.479,744.83,-16.583,555.77,-49.941,59.803
79.767,538.54,2.5229,59.805,727.3,84.825,744.99,-16.433,555.78,-52.306,59.803
79.8,538.5,0.17821,59.805,727.58,84.929,744.86,-16.111,555.82,-54.664,59.804
79.833,538.48,-2.1587,59.806,727.59,84.946,745.04,-15.636,555.93,-57.013,59.806
79.867,538.5,-4.498,59.805,727.69,84.83,745.23,-15.19,555.97,-59.352,59.804
79.9,538.46,-6.8327,59.805,727.87,84.764,745.16,-14.945,555.95,-61.698,59.803
79.933,538.43,-9.1709,59.805,728.2,84.837,745,-14.905,555.92,-64.053,59.805
79.967,538.38,-11.504,59.805,728.68,85.216,744.96,-14.783,556,-66.404,59.805
80,538.31,-13.842,59.806,728.98,85.5,745.02,-14.708,556.03,-68.742,59.805
80.033,538.33,-16.176,59.806,729.01,85.6,745.44,-14.405,556.03,-71.079,59.806
80.067,538.39,-18.502,59.806,728.88,85.516,746.33,-13.699,556.02,-73.413,59.805
80.1,538.38,-20.833,59.805,728.75,85.131,747.37,-12.939,556,-75.764,59.803
80.133,538.4,-23.174,59.805,728.92,84.94,747.96,-12.771,556.06,-78.103,59.807
80.167,538.38,-25.518,59.804,729.41,84.966,747.55,-13.179,556.1,-80.436,59.806
80.2,538.36,-27.87,59.805,730,84.903,747.04,-13.695,556.14,-82.768,59.806
80.233,538.41,-30.213,59.805,730.25,84.597,747.11,-13.722,556.22,-85.087,59.807
80.267,538.48,-32.557,59.804,730.33,84.353,747.47,-13.613,556.25,-87.412,59.805
80.3,538.52,-34.904,59.803,730.61,84.312,747.56,-13.524,556.26,-89.742,59.805
80.333,538.54,-37.264,59.803,730.79,84.257,747.29,-13.896,556.29,-92.077,59.807
80.367,538.54,-39.632,59.803,730.76,84.012,746.97,-14.452,556.29,-94.41,59.805
80.4,538.55,-41.991,59.804,730.2,83.593,746.7,-14.606,556.27,-96.736,59.806
