Preliminary Synchronized Reserve Summary ,,,,,,,,,,,,,,,,,,,
Month:,"November, 2017 ",Report Creation Timestamp (EPT):, 01/05/2018 12:39:10 PM,,,,,,,,,,,,,,,,
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
11/12/2017 17,11/12/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),2.02,73013.35,50.61552064,1125.093934,177.98,0,88.56701195,726.490654,0,0,20,0,0,0,0,88.56699509
11/12/2017 18,11/12/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),3.85,77805.17702,138.6876478,1223.917891,915.06,0,243.8269859,779.8409226,0,0,132.759,0,0,0,0,243.8269859
11/12/2017 19,11/13/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),0,78843.21497,273.4602901,1107.100621,1967.14,0,475.4999679,716.9935108,0,0,184.1,0,0,0,0,475.4999679
11/12/2017 20,11/13/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),0,78239.98601,419.6564458,947.665442,4443.09,0,727.7000072,623.7426091,0,0,184.1,0,0,0,0,727.7000072
11/12/2017 21,11/13/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),0,76802.74796,461.0883053,1044.358151,4379.26,0,800.7000015,694.1422838,0,0,214.1,0,0,0,0,800.7000015
11/12/2017 22,11/13/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),0,74070.83199,344.6790455,1255.905,2937.38,0,594.8330226,822.9355636,0,0,222,0,0,0,0,594.8329974
11/12/2017 23,11/13/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),0,70430.55595,123.1034975,1311.973295,158.24,0,213.0670088,866.1441681,0,0,70,0,0,0,0,213.0669859
11/12/2017 24,11/13/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),0,66869.87503,72.11103755,1799.552856,0,0,122.9999522,1168.068974,0,0,0,0,0,0,0,122.9999522
11/13/2017 01,11/13/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),0,64479.312,68.47421939,2093.911323,0.15,0,117.2330027,1386.313925,0,0,0,0,0,0,0,117.2330027
11/13/2017 02,11/13/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),0,63293.95701,69.16299144,2420.410531,0,0,116.9000135,1583.006473,0,0,0,0,0,0,0,116.9000135
11/13/2017 03,11/13/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),0,62861.09402,0.059432525,2599.869128,0,0,0.100029807,1691.811391,0,0,0,0,0,0,0,0.100029807
11/13/2017 04,11/13/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),0,63287.91702,30.59837774,2479.089521,0,0,51.20002681,1607.574542,0,0,0,0,0,0,0,51.20002681
11/13/2017 05,11/13/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),0,65229.64998,65.3605614,2276.21965,0,0,108.6000783,1455.414467,0,0,0,0,0,0,0,108.6000783
11/13/2017 06,11/13/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),0,69676.21899,69.17784131,1848.47,0,0,116.8999546,1180.998626,0,0,0,0,0,0,0,116.8999546
11/13/2017 07,11/13/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),0,77132.91896,254.3834345,1461.967928,297.12,0,430.8511552,957.6533085,0,0,91.9,0,0,0,0,437.1589717
11/13/2017 08,11/13/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),0,81400.60504,171.6613557,1560.672658,82.72,0,287.2500831,1004.56716,0,0,57.5,0,0,0,0,291.4759791
11/13/2017 09,11/13/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),0,82388.82999,218.4932744,1253.555215,554.26,0,371.2589619,817.5868895,0,0,199.1,0,0,0,0,371.2589619
11/13/2017 10,11/13/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),6.24,82714.88102,245.509897,1002.000007,759.93,0,418.1750152,669.4726189,0,0,255.775,0,0,0,0,418.1750152
11/13/2017 11,11/13/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),42.18,82533.73203,481.0672584,618.185996,610.29,0,801.8239817,414.8046934,0,0,461.416,0,0,0,0,801.8239817
11/13/2017 12,11/13/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),4.99,81835.34394,387.6235292,898.034507,2080.04,0,649.8420278,603.0331084,0,0,247.258,0,0,0,0,649.8420278
11/13/2017 13,11/13/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),4.13,81047.46097,516.5844943,686.68286,3939.18,0,865.6829995,483.9857491,0,0,426.134,0,0,0,0,865.6829995
11/13/2017 14,11/13/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),29.03,80726.59301,575.9097507,603.173384,568.11,0,950.7159639,414.4074927,0,0,497.257,0,0,0,0,950.7159639
11/13/2017 15,11/13/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),0,80135.25203,427.6489376,975.055939,3739.65,0,711.7240146,662.6195539,0,0,270.891,0,0,0,0,711.7240146
11/13/2017 16,11/13/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),1.03,80002.819,400.1093455,1020.194851,3425.62,0,666.5580355,688.9891711,0,0,269.892,0,0,0,0,666.5580143
11/13/2017 17,11/13/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),1.76,81757.69494,410.3744928,946.051649,2990.57,1092.62,679.4993125,633.18318,0,0,286.867,0,0,0,0,690.0310002
11/13/2017 18,11/13/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),0,85568.08199,561.9639712,889.552334,8993.87,0,952.7000407,593.5630513,0,0,632.7,0,0,0,0,952.7000407
11/13/2017 19,11/14/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),0,86173.08004,612.0779001,1078.080594,8632.28,0,1031.600042,710.5755513,0,0,662.7,0,0,0,0,1031.600042
11/13/2017 20,11/14/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),0,85082.11998,636.409213,901.020182,10375.99,0,1075.599983,612.3939573,0,0,715.5,0,0,0,0,1075.599983
11/13/2017 21,11/14/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),0,83328.849,610.5678653,793.361414,8721.15,0,1022.041017,531.4931151,0,0,662.7,0,0,0,0,1022.041017
11/13/2017 22,11/14/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),1.26,79930.78103,309.9787112,1208.365,1584.07,0,518.9409899,791.8269308,0,0,235.383,0,0,0,0,518.9409899
11/13/2017 23,11/14/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),0,75483.89404,118.8689608,1452.04375,49,0,198.0999918,944.0482181,0,0,90,0,0,0,0,198.0999918
11/13/2017 24,11/14/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),0,71297.93997,84.6471281,1604.47626,1.44,0,141.991965,1066.516601,0,0,11.2,0,0,0,0,141.991965
11/14/2017 01,11/14/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),0,68151.01189,73.29252871,1803.575966,0.53,0,122.0669989,1190.342913,0,0,0,0,0,0,0,122.0669989
11/14/2017 02,11/14/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),0,66482.61502,71.79256801,1750.418072,0,0,120.3999279,1163.928463,0,0,0,0,0,0,0,120.3999279
11/14/2017 03,11/14/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),0,65759.66804,72.12007332,1722.59625,0,0,120.4000214,1131.045436,0,0,0,0,0,0,0,120.4000214
11/14/2017 04,11/14/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),0,66057.08499,72.83412888,1602,0,0,120.3999836,1029.905646,0,0,0,0,0,0,0,120.3999836
11/14/2017 05,11/14/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),0,67421.81705,72.15756114,1423.3,0,0,120.4000136,913.2053199,0,0,0,0,0,0,0,120.4000136
11/14/2017 06,11/14/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),0.64,71820.06801,238.2554871,1350.7,63.24,0,402.4080446,870.8147868,0,0,109.9,0,0,0,0,402.4080446
11/14/2017 07,11/14/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),3.79,78937.08805,303.0388168,1093.228935,1395.73,0,513.3430217,698.1305777,0,0,245.901,0,0,0,0,513.3430217
11/14/2017 08,11/14/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),0,82517.00505,464.8551776,1356.9275,4291.84,0,783.958019,886.3752046,0,0,206.1,0,0,0,0,783.958019
11/14/2017 09,11/14/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),0,82235.61898,382.439546,1473.225,3168.43,0,641.4499766,964.4279534,0,0,206.1,0,0,0,0,641.4499766
11/14/2017 10,11/14/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),0,81428.13503,164.4669984,1537.209435,158.76,0,277.2080168,1014.01432,0,0,70.3,0,0,0,0,277.2079938
11/14/2017 11,11/14/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),0,80463.86005,233.3362619,1753.1675,834.13,0,390.7419802,1150.457463,0,0,206.1,0,0,0,0,390.7419802
11/14/2017 12,11/14/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),0,79291.84602,339.2338789,1696.2275,712.97,0,558.893791,1121.855944,0,0,179.1,0,0,0,0,566.7000067
11/14/2017 13,11/14/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),0,78428.795,179.5581919,1667.5825,482.79,0,300.1999912,1094.146246,0,0,115.6,0,0,0,0,300.1999665
11/14/2017 14,11/14/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),1.13,78238.39998,82.27959495,1350.8,267.11,0,138.6330046,885.2087031,0,0,6.117,0,0,0,0,138.6330046
11/14/2017 15,11/14/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),0.29,77697.47304,142.086745,1242.975,232.57,0,240.0329981,812.0999519,0,0,64,0,0,0,0,240.0329981
11/14/2017 16,11/14/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),0,77683.431,151.7066725,1622.321182,319.52,0,260.0000139,1054.682522,0,0,82.1,0,0,0,0,260.0000139
11/14/2017 17,11/14/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),3.06,79545.90797,70.05740918,1344.036451,281.05,0,121.0930249,848.2452106,0,0,11.925,0,0,0,0,121.0930065
11/14/2017 18,11/14/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),20.62,83929.98602,354.75012,939.55287,1054.65,0,612.5420185,606.0836465,0,0,375.558,0,0,0,0,612.5420185
11/14/2017 19,11/15/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),0,85092.78395,531.7469702,835.849446,5326.65,0,912.0589817,573.4659719,0,0,248.792,0,0,0,0,912.0589817
11/14/2017 20,11/15/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),0,84387.38199,526.5349418,907.149173,5152.33,0,896.6660037,613.3416249,0,0,245.9,0,0,0,0,896.6660037
11/14/2017 21,11/15/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),0,82878.89498,275.3948799,1192.088913,1190.33,0,471.7999917,803.7465952,0,0,245.9,0,0,0,0,471.7999917
11/14/2017 22,11/15/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),0,80009.39105,186.8042225,1509.267507,434.71,0,310.9339578,971.0766355,0,0,91.8,0,0,0,0,310.9339578
11/14/2017 23,11/15/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),0,75622.91498,57.77673813,1412.148698,187.82,0,95.43397618,914.7812509,0,0,0,0,0,0,0,95.43397618
11/14/2017 24,11/15/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),0,71419.22295,76.6711391,1458.972521,41.9,0,126.0260542,958.030327,0,0,0,0,0,0,0,126.0260542
11/15/2017 01,11/15/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),0,68717.96897,78.99311065,1605.914235,0,0,129.0999912,1054.405257,0,0,0,0,0,0,0,129.0999912
11/15/2017 02,11/15/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),0,67342.79895,78.33586522,1574.604628,0,0,131.5999654,1084.990601,0,0,0,0,0,0,0,131.5999636
11/15/2017 03,11/15/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),1.56,66906.48501,108.3670778,1173.569277,144.7,0,182.3409606,811.7948184,0,0,34.899,0,0,0,0,182.3409606
11/15/2017 04,11/15/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),3.77,67305.46199,166.7590603,996.553413,303.32,0,281.8350068,696.2976567,0,0,106.768,0,0,0,0,281.8350068
11/15/2017 05,11/15/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),2.14,69197.96591,272.1566481,909.711291,206.59,152.94,462.114004,643.3525557,0,0,186.533,77.757,0,0,0,462.1139818
11/15/2017 06,11/15/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),5.28,73611.80099,484.2726426,680.36625,533.86,429.39,817.6529978,472.9953541,0,0,427.656,0,0,0,0,817.6529978
11/15/2017 07,11/15/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),2.82,81092.80302,451.2193703,770.846051,5192.71,0,761.0117302,528.4274483,0,0,265.317,0,0,0,0,771.9510133
11/15/2017 08,11/15/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),2.04,51097.79567,207.4829867,551.97087,550.9,0,207.4829867,658.9999995,0,0,207.483,0,0,0,0,207.4829867
11/15/2017 09,11/15/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),0.58,83391.59202,302.5179631,1207.667814,703.37,474.76,509.2479854,819.2453452,0,0,207.841,0,0,0,0,509.2479854
11/15/2017 10,11/15/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),1.05,81831.8071,335.3634391,1085.2375,1445.62,0,555.7250332,751.8708751,0,0,216.001,0,0,0,0,555.7250332
11/15/2017 11,11/15/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),0,80491.06896,312.0776531,1323.84125,261.03,1044.71,514.5830255,920.9248489,0,0,72.1,134,0,0,0,514.5830255
11/15/2017 12,11/15/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),0,79250.60602,287.684654,1390.62625,826.57,0,468.0489548,949.5173477,0,0,224.1,0,0,0,0,468.0489548
11/15/2017 13,11/15/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),0,78231.46206,255.068905,1646.69481,669.13,0,408.3999482,1125.207916,0,0,169.1,0,0,0,0,408.3999482
11/15/2017 14,11/15/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),0,78029.14796,140.131601,1881.125,223.35,0,225.4499436,1229.815069,0,0,60.3,0,0,0,0,225.4499436
11/15/2017 15,11/15/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),0,77720.75697,73.29811514,1830.245,127.84,0,120.5999624,1221.039139,0,0,0,0,0,0,0,120.5999624
11/15/2017 16,11/15/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),0,78055.13501,126.1787117,1767.46,179.44,0,203.6901915,1136.397085,0,0,0,0,0,0,0,206.5999585
11/15/2017 17,11/15/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),1.28,79836.98301,92.88351863,1343.906384,244.52,0,157.2249911,876.3305902,0,0,9.75,0,0,0,0,157.2249911
11/15/2017 18,11/15/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),0.3,83681.20299,305.6060767,1145.370231,540.15,1524.93,516.413981,782.488551,0,0,85.742,83.303,0,0,0,516.413981
11/15/2017 19,11/16/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),0,84095.42298,442.9343321,801.4106,3398.67,0,746.9839917,581.2827441,0,0,246.217,0,0,0,0,746.9839917
11/15/2017 20,11/16/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),0.42,82787.71284,424.0752176,985.303475,2837.69,0,716.7000519,711.671127,0,0,225.9,0,0,0,0,716.7000501
11/15/2017 21,11/16/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),0.31,80854.44198,252.1633437,1112.14735,589.43,0,423.9090033,774.0821439,0,0,185.5,0,0,0,0,423.9090033
11/15/2017 22,11/16/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),0,77661.13105,248.2869111,1180.64538,642.36,0,414.059013,827.7116414,0,0,178.8,0,0,0,0,414.059013
11/15/2017 23,11/16/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),1.11,72858.20502,64.45252072,1224.644551,49.46,0,108.2079946,863.3159893,0,0,15.833,0,0,0,0,108.2079946
11/15/2017 24,11/16/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),0,68428.08602,76.00907884,1493.528807,0,0,129.1000051,1046.103047,0,0,0,0,0,0,0,129.1000051
11/16/2017 01,11/16/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),0,65139.62295,79.15589098,2047.47361,0,0,130.4000179,1383.5911,0,0,0,0,0,0,0,130.3999831
11/16/2017 02,11/16/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),0,63242.40504,78.63369961,2066.119354,0,0,129.5000703,1402.948553,0,0,0,0,0,0,0,129.5000351
11/16/2017 03,11/16/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),0,62303.65802,78.55578562,2082.931078,0,0,129.5000916,1424.791661,0,0,0,0,0,0,0,129.5000916
11/16/2017 04,11/16/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),0,62169.77907,78.67234769,1960.714153,0,0,129.500014,1334.336198,0,0,0,0,0,0,0,129.500014
11/16/2017 05,11/16/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),0,63695.57298,78.81780134,2262.186257,0,0,130.4000319,1541.749075,0,0,0,0,0,0,0,130.4000293
11/16/2017 06,11/16/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),0,67930.959,78.01821484,2272.05625,0.26,0,127.9750039,1483.772197,0,0,0,0,0,0,0,127.9750039
11/16/2017 07,11/16/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),4.4,75270.54201,183.9394348,1487.168964,169.92,0,305.6350024,1003.360775,0,0,28.016,0,0,0,0,309.9249796
11/16/2017 08,11/16/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),0.69,79271.074,156.4799475,1656.322016,168,0,260.0759756,1096.937549,1488.11,0,143.443,0,0,0,0,260.0759756
11/16/2017 09,11/16/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),0,79552.09404,147.6774566,1414.841928,160.23,0,244.0000142,953.5704809,0,0,72.1,0,0,0,0,244.0000142
11/16/2017 10,11/16/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),3.61,79332.365,215.9497471,1100.9,294.21,0,349.4740119,744.4768659,0,0,111.4,0,0,0,0,349.4740119
11/16/2017 11,11/16/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),2.75,78938.89106,370.4496277,950.9,481.33,514.52,592.578019,652.054302,0,0,169.065,0,0,0,0,592.578019
11/16/2017 12,11/16/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),0.41,78476.49202,394.786218,978.8,2280.44,0,628.8590245,669.7727906,0,0,179.842,0,0,0,0,628.8590245
11/16/2017 13,11/16/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),0,78033.66302,433.6573994,1151.3,2944.68,0,692.6340333,791.927636,0,0,196.1,0,0,0,0,692.6340333
11/16/2017 14,11/16/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),0,77856.69406,477.4476638,1151.8,3561.54,0,762.6250383,788.5938751,0,0,196.1,0,0,0,0,762.6250383
11/16/2017 15,11/16/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),0.29,77664.33698,240.6740907,1122.478502,499.28,0,389.1170665,770.4894106,0,0,169.675,0,0,0,0,389.1170665
11/16/2017 16,11/16/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),0.42,77778.79098,228.7997699,1202.023881,344.75,0,366.5506582,814.8987809,0,0,61.167,0,0,0,0,371.6410284
11/16/2017 17,11/16/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),2.31,79929.742,439.7471736,894.288368,1909.76,0,713.4082216,619.533058,0,0,271.959,0,0,0,0,723.9419619
11/16/2017 18,11/16/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),1.46,83906.65802,412.5469307,911.275255,9199.86,0,689.6259989,622.2663334,0,0,199.025,0,0,0,0,689.6259989
11/16/2017 19,11/17/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),2.08,84740.58395,485.1859141,892.8,27622.65,0,807.0750329,613.5208289,0,0,205.541,0,0,0,0,807.0750329
11/16/2017 20,11/17/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),0.12,83871.33405,739.3594663,687.59625,21391.64,0,1232.84995,509.3660198,0,0,567.3,0,0,0,0,1232.84995
11/16/2017 21,11/17/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),1.34,82419.40803,593.3059477,674.563341,4421.9,0,989.2389962,494.2127569,0,0,366.172,0,0,0,0,989.2389962
11/16/2017 22,11/17/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),8.34,79483.31799,391.4742086,670.958896,755.66,0,653.9560127,487.6936672,0,0,311.573,0,0,0,0,653.9560127
11/16/2017 23,11/17/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),0.83,75046.37103,278.4488734,1187.30652,600.48,0,462.9580483,831.706121,0,0,211.983,0,0,0,0,462.9580253
11/16/2017 24,11/17/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),0,70699.27097,195.2161103,1295.481799,398.42,0,324.1000204,906.0295383,0,0,80,0,0,0,0,324.1000204
11/17/2017 01,11/17/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),0,67593.85001,95.75193463,1422.823614,0,0,159.5000079,997.2338941,0,0,0,0,0,0,0,159.5000079
11/17/2017 02,11/17/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),0,65760.12396,82.1375457,1709.525646,0,0,136.299988,1186.174491,0,0,5.9,0,0,0,0,136.299988
11/17/2017 03,11/17/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),0,64912.21199,96.06973868,1866.284945,0,0,160.399944,1303.605532,0,0,0,0,0,0,0,160.399944
11/17/2017 04,11/17/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),0,64984.06398,78.43248425,1540.861299,0,0,130.3999894,1060.830021,0,0,0,0,0,0,0,130.3999894
11/17/2017 05,11/17/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),0,66539.77598,96.56694829,1552.829975,0,0,160.4000105,1050.433129,0,0,0,0,0,0,0,160.3999831
11/17/2017 06,11/17/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),0.09,70980.71901,284.7706274,1320.76515,136.64,0,480.4249905,907.2148333,0,0,70.1,0,0,0,0,480.4249905
11/17/2017 07,11/17/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),1.4,78152.55195,288.1951738,1128.364661,751.45,0,492.2830026,775.3091278,0,0,245.366,0,0,0,0,492.2830026
11/17/2017 08,11/17/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),5.12,82155.59002,505.3468758,769.333991,2358.57,0,847.2020184,543.9654587,0,0,281.477,0,0,0,0,847.201998
11/17/2017 09,11/17/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),1.84,50948.20789,267.7169968,353.093453,528.35,0,267.7169968,439.3000025,0,0,267.717,0,0,0,0,267.7169968
11/17/2017 10,11/17/2017 15,RTO,Non PJM Mid Atlantic Dominion (MAD),0,80730.599,456.3818354,1224.570771,3918.02,0,752.1669935,858.6448955,0,0,226.1,0,0,0,0,752.1669935
11/17/2017 11,11/17/2017 16,RTO,Non PJM Mid Atlantic Dominion (MAD),0.12,79478.79802,253.047879,1391.825136,516.82,0,417.7000006,963.4599584,0,0,187.1,0,0,0,0,417.7000006
11/17/2017 12,11/17/2017 17,RTO,Non PJM Mid Atlantic Dominion (MAD),2.35,77893.92001,225.0515418,1142.527717,277.69,0,371.9159871,794.0316879,0,0,174.149,0,0,0,0,371.9159871
11/17/2017 13,11/17/2017 18,RTO,Non PJM Mid Atlantic Dominion (MAD),0,76419.91817,176.6002521,1653.508484,126.71,0,290.2169543,1117.469893,0,0,81.609,0,0,0,0,290.2169543
11/17/2017 14,11/17/2017 19,RTO,Non PJM Mid Atlantic Dominion (MAD),0,75631.79699,212.2436945,1638.978407,551.03,0,352.9329989,1131.155855,0,0,207.1,0,0,0,0,352.9329989
11/17/2017 15,11/17/2017 20,RTO,Non PJM Mid Atlantic Dominion (MAD),0,75119.42498,149.909421,1583.190389,101.03,0,250.7589736,1077.5769,0,0,80.3,0,0,0,0,250.7589736
11/17/2017 16,11/17/2017 21,RTO,Non PJM Mid Atlantic Dominion (MAD),0,75378.80499,99.76368312,1471.824927,113.2,0,167.7829665,979.021596,0,0,80.3,0,0,0,0,167.7829665
11/17/2017 17,11/17/2017 22,RTO,Non PJM Mid Atlantic Dominion (MAD),1.61,77081.77203,84.64145488,1343.744624,477.34,0,145.0740049,888.2449705,0,0,43.941,0,0,0,0,145.0740049
11/17/2017 18,11/17/2017 23,RTO,Non PJM Mid Atlantic Dominion (MAD),10.4,81454.24398,246.8438301,946.580693,1004.33,0,428.039994,639.6972485,0,0,190.64,0,0,0,0,428.039994
11/17/2017 19,11/18/2017 00,RTO,Non PJM Mid Atlantic Dominion (MAD),0.35,82059.88098,191.4139207,1269.651974,911.81,0,329.9809946,843.5422238,0,0,117.906,0,0,0,0,329.9809946
11/17/2017 20,11/18/2017 01,RTO,Non PJM Mid Atlantic Dominion (MAD),1.24,81028.64499,222.5654704,1065.070219,801.01,0,384.2670006,717.4129805,0,0,187.042,0,0,0,0,384.2670006
11/17/2017 21,11/18/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),3.78,79918.19898,307.8475789,862.563857,457.5,0,531.7329845,599.0187292,0,0,316.041,0,0,0,0,531.7329845
11/17/2017 22,11/18/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),0,77839.48904,149.664643,1255.136579,485.17,0,253.4500274,810.7335209,0,0,87.883,0,0,0,0,253.4500274
11/17/2017 23,11/18/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),4.71,74432.24896,220.384546,1100.771436,274.52,0,377.4700136,743.910111,0,0,126.569,0,0,0,0,377.4700136
11/17/2017 24,11/18/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),11.58,70609.63694,374.1556774,795.448172,101.67,0,629.8660091,532.4673047,0,0,216.999,0,0,0,0,629.8660091
11/18/2017 01,11/18/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),1.21,67394.56498,400.9762565,898.319275,1124.7,0,671.5340508,581.6715307,0,0,138.542,0,0,0,0,671.5340265
11/18/2017 02,11/18/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),5.84,65320.96297,283.3652901,951.230918,260.8,0,475.5340066,606.3967013,0,0,97.6,0,0,0,0,475.5340066
